id,company_id,account_id,fecha,descripcion,comercio,rfc,tipo,deposito,retiro,saldo,es_interno,categoria
txn_2026070244,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0210223 0.80 9,577.90",BANORTE,BNO930209CC1,egreso,0,0.80,9577.90,0,iva_comision
txn_2026070245,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0210223 =REFERENCIA CTA/CLABE: 002193990916998543, BEM 4,089.00 5,488.90 SPEI BCO:002 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2344 CVE RASTREO: 8846APR2202302212148253284 RFC: GAS061031CC3 IVA: 000000000564.00 BANAMEX HORA LIQ: 17:19:01",SOFIA HERNANDEZ,GAS061031CC3,egreso,0,4089.00,5488.90,0,spei_enviado
txn_2026070246,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0210223 5.00 5,483.90",BANORTE,BNO930209CC1,egreso,0,5.00,5483.90,0,comision
txn_2026070247,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0210223 0.80 5,483.10",BANORTE,BNO930209CC1,egreso,0,0.80,5483.10,0,iva_comision
txn_2026070248,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0210223 =REFERENCIA CTA/CLABE: 012367632016328708, BEM 1,914.00 3,569.10 SPEI BCO:012 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2346 CVE RASTREO: 8846APR2202302212148282647 RFC: GAS070423BB2 IVA: 000000000264.00 BBVA BANCOMER HORA LIQ: 17:37:25",JORGE L. CAMPOS,GAS070423BB2,egreso,0,1914.00,3569.10,0,spei_enviado
txn_2026070249,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0210223 5.00 3,564.10",BANORTE,BNO930209CC1,egreso,0,5.00,3564.10,0,comision
txn_2026070250,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0210223 0.80 3,563.30",BANORTE,BNO930209CC1,egreso,0,0.80,3563.30,0,iva_comision
txn_2026070251,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"BNET01002302220040664537 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:32:53 DEL 30,000.00 33,563.30 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0220223 CVE RAST: BNET01002302220040664537",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,30000.00,0,33563.30,1,traspaso_interno
txn_2026070252,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000220223 IVA:00000196.55 , A LA CUENTA: 6270482814 1,425.00 32,138.30 Pago PO 2349 AL R.F.C. LUCI920425IJ5",TERCERO LUCI92,LUCI920425IJ5,egreso,0,1425.00,32138.30,0,traspaso_terceros
txn_2026070253,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"PAGO REFERENCIADO 509258105323 Impuesto Deposito Referenciado 960.00 31,178.30",PAGO DE IMPUESTOS,,egreso,0,960.00,31178.30,0,impuestos
txn_2026070254,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"PAGO REFERENCIADO 509258205323 Impuesto Deposito Referenciado 1,677.00 29,501.30",PAGO DE IMPUESTOS,,egreso,0,1677.00,29501.30,0,impuestos
txn_2026070255,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"PAGO REFERENCIADO 509258305323 Impuesto Deposito Referenciado 5,236.00 24,265.30",PAGO DE IMPUESTOS,,egreso,0,5236.00,24265.30,0,impuestos
txn_2026070256,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0220223 =REFERENCIA CTA/CLABE: 021549480831367837, BEM 278.40 23,986.90 SPEI BCO:021 BENEF:ARMANDO MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2355 CVE RASTREO: 8846APR2202302222149008549 RFC: GAS070423BB2 IVA: 000000000038.40 HSBC HORA LIQ: 11:48:26",ARMANDO MORALES,GAS070423BB2,egreso,0,278.40,23986.90,0,spei_enviado
txn_2026070257,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0220223 5.00 23,981.90",BANORTE,BNO930209CC1,egreso,0,5.00,23981.90,0,comision
txn_2026070258,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0220223 0.80 23,981.10",BANORTE,BNO930209CC1,egreso,0,0.80,23981.10,0,iva_comision
txn_2026070259,company_001,acc_eje_001,2026-07-22T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000220223 IVA:00001638.60 , A LA CUENTA: 7701436349 11,879.80 12,101.30 Pago PO 2352 AL R.F.C. BALR810513OP8",TERCERO BALR81,BALR810513OP8,egreso,0,11879.80,12101.30,0,traspaso_terceros
txn_2026070260,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"2482678CARGO DOMICILIACION CGO DOMICILIACION:VW Leasing LEYENDA: VOLKSWAGEN 11,838.91 262.39 LEASING REF SERV EMISOR:0052482678 CVE DE RASTREO:02107200021000820230222038275 REF:2482678 RFC GAS061031CC3 IVA: 0.00","VOLKSWAGEN 11,838.91 262.39 LEASING",GAS061031CC3,egreso,0,11838.91,262.39,0,domiciliacion
txn_2026070261,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"BNET01002302230040864145 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:46:25 DEL 30,000.00 30,262.39 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 2302230 CVE RAST: BNET01002302230040864145",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,30000.00,0,30262.39,1,traspaso_interno
txn_2026070262,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000230223 IVA:00000483.84 , A LA CUENTA: 6679058651 3,507.84 26,754.55 Pago PO 2361 AL R.F.C. MEDA950619KL6",TERCERO MEDA95,MEDA950619KL6,egreso,0,3507.84,26754.55,0,traspaso_terceros
txn_2026070263,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0230223 =REFERENCIA CTA/CLABE: 002578856855744431, BEM 1,575.42 25,179.13 SPEI BCO:002 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2368 CVE RASTREO: 8846APR2202302232150286342 RFC: GAS061031CC3 IVA: 000000000217.30 BANAMEX HORA LIQ: 11:05:26",ISAAC R. LUNA,GAS061031CC3,egreso,0,1575.42,25179.13,0,spei_enviado
txn_2026070264,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0230223 5.00 25,174.13",BANORTE,BNO930209CC1,egreso,0,5.00,25174.13,0,comision
txn_2026070265,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0230223 0.80 25,173.33",BANORTE,BNO930209CC1,egreso,0,0.80,25173.33,0,iva_comision
txn_2026070266,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000230223 IVA:00000052.73 , A LA CUENTA: 6507527354 382.32 24,791.01 Pago PO 2367 AL R.F.C. CENP050211MN7",TERCERO CENP05,CENP050211MN7,egreso,0,382.32,24791.01,0,traspaso_terceros
txn_2026070267,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0230223 =REFERENCIA CTA/CLABE: 012808412411824493, BEM 938.01 23,853.00 SPEI BCO:012 BENEF:FRANCISCO J. MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2370 CVE RASTREO: 8846APR1202302232150501769 RFC: PAY150323GG7 IVA: 000000000129.38 BBVA BANCOMER HORA LIQ: 12:57:46",FRANCISCO J. MORALES,PAY150323GG7,egreso,0,938.01,23853.00,0,spei_enviado
txn_2026070268,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0230223 5.00 23,848.00",BANORTE,BNO930209CC1,egreso,0,5.00,23848.00,0,comision
txn_2026070269,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0230223 0.80 23,847.20",BANORTE,BNO930209CC1,egreso,0,0.80,23847.20,0,iva_comision
txn_2026070270,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0230223 =REFERENCIA CTA/CLABE: 012351823374989413, BEM 6,211.80 17,635.40 SPEI BCO:012 BENEF:ELISA MENDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2371 CVE RASTREO: 8846APR1202302232150970448 RFC: LUCI920425IJ5 IVA: 000000000856.80 BBVA BANCOMER HORA LIQ: 16:46:20",ELISA MENDEZ,LUCI920425IJ5,egreso,0,6211.80,17635.40,0,spei_enviado
txn_2026070271,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0230223 5.00 17,630.40",BANORTE,BNO930209CC1,egreso,0,5.00,17630.40,0,comision
txn_2026070272,company_001,acc_eje_001,2026-07-23T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0230223 0.80 17,629.60",BANORTE,BNO930209CC1,egreso,0,0.80,17629.60,0,iva_comision
txn_2026070273,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000240223 IVA:00000200.00 , A LA CUENTA: 8480184514 1,450.00 16,179.60 PAgo PO 2375 AL R.F.C. MERE850922GH4",TERCERO MERE85,MERE850922GH4,egreso,0,1450.00,16179.60,0,traspaso_terceros
txn_2026070274,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"BNET01002302240041082977 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:28:51 DEL 5,000.01 21,179.61 CLIENTE DISTRIBUIDORA DEL NORTE SA DE CV DE LA CLABE 012322602563421607 CON RFC DNO200415KX1 CONCEPTO: FACT B9600 REFERENCIA: 0240223 CVE RAST: BNET01002302240041082977",DISTRIBUIDORA DEL NORTE SA DE CV,DNO200415KX1,ingreso,5000.01,0,21179.61,0,spei_recibido
txn_2026070275,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240223 =REFERENCIA CTA/CLABE: 002435240824008427, BEM 3,657.65 17,521.96 SPEI BCO:002 BENEF:MARTIN MEDINA (DATO NO VERIF POR ESTA INST), Pago PO 2360 CVE RASTREO: 8846APR2202302242152175325 RFC: SUP810525DD4 IVA: 000000000504.50 BANAMEX HORA LIQ: 11:25:05",MARTIN MEDINA,SUP810525DD4,egreso,0,3657.65,17521.96,0,spei_enviado
txn_2026070276,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240223 5.00 17,516.96",BANORTE,BNO930209CC1,egreso,0,5.00,17516.96,0,comision
txn_2026070277,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240223 0.80 17,516.16",BANORTE,BNO930209CC1,egreso,0,0.80,17516.16,0,iva_comision
txn_2026070278,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240223 =REFERENCIA CTA/CLABE: 012337543303654145, BEM 3,024.33 14,491.83 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2207 CVE RASTREO: 8846APR1202302242152190102 RFC: SEG971124JJ1 IVA: 000000000417.15 BBVA BANCOMER HORA LIQ: 11:30:16",ISAAC R. LUNA,SEG971124JJ1,egreso,0,3024.33,14491.83,0,spei_enviado
txn_2026070279,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240223 5.00 14,486.83",BANORTE,BNO930209CC1,egreso,0,5.00,14486.83,0,comision
txn_2026070280,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240223 0.80 14,486.03",BANORTE,BNO930209CC1,egreso,0,0.80,14486.03,0,iva_comision
txn_2026070281,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240223 =REFERENCIA CTA/CLABE: 012317278895798687, BEM 1,244.06 13,241.97 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2190 2204 CVE RASTREO: 8846APR1202302242152190106 RFC: GAS061031CC3 IVA: 000000000171.60 BBVA BANCOMER HORA LIQ: 11:30:16",MARIA F. SOTO,GAS061031CC3,egreso,0,1244.06,13241.97,0,spei_enviado
txn_2026070282,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240223 5.00 13,236.97",BANORTE,BNO930209CC1,egreso,0,5.00,13236.97,0,comision
txn_2026070283,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240223 0.80 13,236.17",BANORTE,BNO930209CC1,egreso,0,0.80,13236.17,0,iva_comision
txn_2026070284,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0240223 =REFERENCIA CTA/CLABE: 012277434873471434, BEM 533.13 12,703.04 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2142 2171 CVE RASTREO: 8846APR2202302242152190109 RFC: SUP810525DD4 IVA: 000000000073.54 BBVA BANCOMER HORA LIQ: 11:30:16",CARLOS R. VEGA,SUP810525DD4,egreso,0,533.13,12703.04,0,spei_enviado
txn_2026070285,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0240223 5.00 12,698.04",BANORTE,BNO930209CC1,egreso,0,5.00,12698.04,0,comision
txn_2026070286,company_001,acc_eje_001,2026-07-24T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0240223 0.80 12,697.24",BANORTE,BNO930209CC1,egreso,0,0.80,12697.24,0,iva_comision
txn_2026070287,company_001,acc_eje_001,2026-07-27T12:00:00-06:00,"MERCADO PAGO RFC:TEL670000LL3 500.00 12,197.24",MERCADO PAGO,TEL670000LL3,egreso,0,500.00,12197.24,0,tarjeta
txn_2026070288,company_001,acc_eje_001,2026-07-27T12:00:00-06:00,"085109477752047116 SPEI RECIBIDO, BCO:0002 BANAMEX HR LIQ: 13:44:30 DEL CLIENTE COMERCIALIZADORA DEL BAJIO SA DE CV DE LA CLABE 002995777387214895 CON RFC CBA170221B46 CONCEPTO: PAGO A SERV IND HMM DE IMDR REFERENCIA: 0270223 CVE RAST: 085109477752047116",COMERCIALIZADORA DEL BAJIO SA DE CV,CBA170221B46,ingreso,1187.20,0,13384.44,0,spei_recibido
txn_2026070289,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0280223 =REFERENCIA CTA/CLABE: 042719022941318699, BEM 812.00 12,572.44 SPEI BCO:042 BENEF:ANDRES M. DIEZ (DATO NO VERIF POR ESTA INST), Pago PO 2382 CVE RASTREO: 8846APR2202302282158961963 RFC: MER210503EE5 IVA: 000000000112.00 MIFEL HORA LIQ: 10:33:19",ANDRES M. DIEZ,MER210503EE5,egreso,0,812.00,12572.44,0,spei_enviado
txn_2026070290,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0280223 5.00 12,567.44",BANORTE,BNO930209CC1,egreso,0,5.00,12567.44,0,comision
txn_2026070291,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0280223 0.80 12,566.64",BANORTE,BNO930209CC1,egreso,0,0.80,12566.64,0,iva_comision
txn_2026070292,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0280223 =REFERENCIA CTA/CLABE: 002938677496499091, BEM 2,364.88 10,201.76 SPEI BCO:002 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2392 CVE RASTREO: 8846APR1202302282159152017 RFC: MER991006FF6 IVA: 000000000326.19 BANAMEX HORA LIQ: 11:28:33",JORGE L. CAMPOS,MER991006FF6,egreso,0,2364.88,10201.76,0,spei_enviado
txn_2026070293,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0280223 5.00 10,196.76",BANORTE,BNO930209CC1,egreso,0,5.00,10196.76,0,comision
txn_2026070294,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0280223 0.80 10,195.96",BANORTE,BNO930209CC1,egreso,0,0.80,10195.96,0,iva_comision
txn_2026070295,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"COM MEMB P.M. COMISION MEMBRESIA P. MORAL 0223 400.00 9,795.96",BANORTE,BNO930209CC1,egreso,0,400.00,9795.96,0,comision
txn_2026070296,company_001,acc_eje_001,2026-07-28T12:00:00-06:00,"IVA COM MEMB P.M. COMISION MEMBRESIA P. MORAL 0223 64.00 9,731.96",BANORTE,BNO930209CC1,egreso,0,64.00,9731.96,0,comision
txn_2026080297,company_001,acc_eje_001,2026-08-01T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 2,784.00 6,947.96","COMPRA ORDEN DE PAGO SPEI 2,784.00 6,947",,egreso,0,2784.00,6947.96,0,spei_enviado
txn_2026080298,company_001,acc_eje_001,2026-08-01T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0010323 5.00 6,942.96",BANORTE,BNO930209CC1,egreso,0,5.00,6942.96,0,comision
txn_2026080299,company_001,acc_eje_001,2026-08-01T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0010323 0.80 6,942.16",BANORTE,BNO930209CC1,egreso,0,0.80,6942.16,0,iva_comision
txn_2026080300,company_001,acc_eje_001,2026-08-02T12:00:00-06:00,"9156738CARGO DOMICILIACION 348.99 6,593.17","9156738CARGO DOMICILIACION 348.99 6,593.",,egreso,0,348.99,6593.17,0,domiciliacion
txn_2026080301,company_001,acc_eje_001,2026-08-02T12:00:00-06:00,"2575308CARGO DOMICILIACION 4,852.50 1,740.67","2575308CARGO DOMICILIACION 4,852.50 1,74",,egreso,0,4852.50,1740.67,0,domiciliacion
txn_2026080302,company_001,acc_eje_001,2026-08-02T12:00:00-06:00,"BB1214870018384 SPEI RECIBIDO, BCO:0030 BAJIO HR LIQ: 15:31:23 DEL CLIENTE TRANSPORTES DEL PACIFICO SA DE CV DE LA CLABE 030403447134936183 CON RFC TPA180317G71 CONCEPTO: FACTURA B9465 REFERENCIA: 1214870 CVE RAST: BB1214870018384",TRANSPORTES DEL PACIFICO SA DE CV,TPA180317G71,ingreso,3724.76,0,5465.43,0,spei_recibido
txn_2026080303,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"BNET01002303030042731662 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 10:29:56 DEL 10,000.00 15,465.43 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 0303230 CVE RAST: BNET01002303030042731662",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,10000.00,0,15465.43,1,traspaso_interno
txn_2026080304,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0030323 =REFERENCIA CTA/CLABE: 646242102499471746, BEM 3,150.00 12,315.43 SPEI BCO:646 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Nomina 030323 CVE RASTREO: 8846APR1202303032166965315 RFC: PAY150323GG7 IVA: 000000000000.00 STP HORA LIQ: 13:21:58",MARIA F. SOTO,PAY150323GG7,egreso,0,3150.00,12315.43,0,spei_enviado
txn_2026080305,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0030323 5.00 12,310.43",BANORTE,BNO930209CC1,egreso,0,5.00,12310.43,0,comision
txn_2026080306,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0030323 0.80 12,309.63",BANORTE,BNO930209CC1,egreso,0,0.80,12309.63,0,iva_comision
txn_2026080307,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0030323 =REFERENCIA CTA/CLABE: 012488771906594013, BEM 3,272.00 9,037.63 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Nomina 030323 CVE RASTREO: 8846APR1202303032166965323 RFC: APP920820HH8 IVA: 000000000000.00 BBVA BANCOMER HORA LIQ: 13:21:58",CARLOS R. VEGA,APP920820HH8,egreso,0,3272.00,9037.63,0,spei_enviado
txn_2026080308,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0030323 5.00 9,032.63",BANORTE,BNO930209CC1,egreso,0,5.00,9032.63,0,comision
txn_2026080309,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0030323 0.80 9,031.83",BANORTE,BNO930209CC1,egreso,0,0.80,9031.83,0,iva_comision
txn_2026080310,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0030323 =REFERENCIA CTA/CLABE: 002990490278742967, BEM 1,520.50 7,511.33 SPEI BCO:002 BENEF:LUCIA FERNANDEZ (DATO NO VERIF POR ESTA INST), Nomina 030323 CVE RASTREO: 8846APR1202303032166974595 RFC: DHL880115II9 IVA: 000000000000.00 BANAMEX HORA LIQ: 13:24:56",LUCIA FERNANDEZ,DHL880115II9,egreso,0,1520.50,7511.33,0,spei_enviado
txn_2026080311,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0030323 5.00 7,506.33",BANORTE,BNO930209CC1,egreso,0,5.00,7506.33,0,comision
txn_2026080312,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0030323 0.80 7,505.53",BANORTE,BNO930209CC1,egreso,0,0.80,7505.53,0,iva_comision
txn_2026080313,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0030323 =REFERENCIA CTA/CLABE: 012175655125674680, BEM 2,600.00 4,905.53 SPEI BCO:012 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Nomina 030323 CVE RASTREO: 8846APR1202303032166974599 RFC: SEG971124JJ1 IVA: 000000000000.00 BBVA BANCOMER HORA LIQ: 13:24:56",PEDRO A. RUIZ,SEG971124JJ1,egreso,0,2600.00,4905.53,0,spei_enviado
txn_2026080314,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0030323 5.00 4,900.53",BANORTE,BNO930209CC1,egreso,0,5.00,4900.53,0,comision
txn_2026080315,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0030323 0.80 4,899.73",BANORTE,BNO930209CC1,egreso,0,0.80,4899.73,0,iva_comision
txn_2026080316,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0030323 =REFERENCIA CTA/CLABE: 012715451680876038, BEM 699.88 4,199.85 SPEI BCO:012 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2422 CVE RASTREO: 8846APR2202303032167020099 RFC: COS910715KK2 IVA: 000000000096.53 BBVA BANCOMER HORA LIQ: 13:39:52",SOFIA HERNANDEZ,COS910715KK2,egreso,0,699.88,4199.85,0,spei_enviado
txn_2026080317,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0030323 5.00 4,194.85",BANORTE,BNO930209CC1,egreso,0,5.00,4194.85,0,comision
txn_2026080318,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0030323 0.80 4,194.05",BANORTE,BNO930209CC1,egreso,0,0.80,4194.05,0,iva_comision
txn_2026080319,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0030323 =REFERENCIA CTA/CLABE: 012597703482477109, BEM 1,972.00 2,222.05 SPEI BCO:012 BENEF:DIEGO TORRES (DATO NO VERIF POR ESTA INST), Pago PO 2420 CVE RASTREO: 8846APR2202303032167020107 RFC: TEL670000LL3 IVA: 000000000272.00 BBVA BANCOMER HORA LIQ: 13:39:52",DIEGO TORRES,TEL670000LL3,egreso,0,1972.00,2222.05,0,spei_enviado
txn_2026080320,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0030323 5.00 2,217.05",BANORTE,BNO930209CC1,egreso,0,5.00,2217.05,0,comision
txn_2026080321,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0030323 0.80 2,216.25",BANORTE,BNO930209CC1,egreso,0,0.80,2216.25,0,iva_comision
txn_2026080322,company_001,acc_eje_001,2026-08-03T12:00:00-06:00,"DEV.SPEIESTRUCTURA INF ADIC IN REFERENCIA:0030323 MOT DEV:G ESTRUCTURA INF ADIC 699.88- 2,916.13 INCORRECTA BCO:40012 BENEFIC:El Crisol SA de CV ORDENANTE:CAFE NORTENO SA DE CV CVE.RASTR: 8846APR2202303032167020099 HORA LIQ: 13:40:02 hrs.",DEV.SPEIESTRUCTURA INF ADIC IN REFERENCI,,egreso,0,-699.88,2916.13,0,devolucion
txn_2026080323,company_001,acc_eje_001,2026-08-06T12:00:00-06:00,"BNET01002303060043180556 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:19:04 DEL 20,000.00 22,916.13 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 0603230 CVE RAST: BNET01002303060043180556",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,20000.00,0,22916.13,1,traspaso_interno
